ID de transação,É novo usuário?,Parceiro,Data da transação,Valor da compra,Comissão da compra,Cashback da compra
146591,FALSE,A,2025-09-26,220.06,22.01,11
130353,FALSE,B,2025-08-30,229.09,22.91,11.45
110590,FALSE,B,2025-09-04,215.03,21.5,10.75
123119,TRUE,A,2025-09-08,451.72,45.17,22.59
117675,FALSE,A,2025-08-24,179.57,17.96,8.98
105188,TRUE,A,2025-08-06,401.79,40.18,20.09
120202,FALSE,B,2025-08-15,245.96,24.6,12.3
121719,FALSE,C,2025-08-24,211.29,21.13,10.56
148467,FALSE,B,2025-09-15,204.49,20.45,10.22
103636,TRUE,A,2025-09-03,463.46,46.35,23.17
143700,FALSE,B,2025-09-30,206.82,20.68,10.34
114027,FALSE,A,2025-09-11,206.6,20.66,10.33
135029,FALSE,B,2025-08-14,277.87,27.79,13.89
113948,FALSE,B,2025-09-14,220.12,22.01,11.01
115264,FALSE,A,2025-08-31,222.59,22.26,11.13
118504,FALSE,A,2025-08-25,206.27,20.63,10.31
119353,FALSE,C,2025-09-11,207.3,20.73,10.37
141189,FALSE,A,2025-09-18,231.13,23.11,11.56
104538,FALSE,A,2025-08-19,174.4,17.44,8.72
100035,TRUE,C,2025-08-25,343.7,34.37,17.18
126555,TRUE,C,2025-08-21,395.67,39.57,19.78
139717,FALSE,C,2025-09-15,172.99,17.3,8.65
143347,FALSE,A,2025-09-17,199.21,19.92,9.96
129000,FALSE,B,2025-09-01,210.95,21.1,10.55
129312,FALSE,C,2025-09-02,188.65,18.87,9.43
121170,FALSE,A,2025-08-04,191.65,19.17,9.58
147910,FALSE,C,2025-09-17,183.26,18.33,9.16
145381,FALSE,B,2025-09-30,205.33,20.53,10.27
115569,TRUE,C,2025-08-28,480.36,48.04,24.02
141946,FALSE,A,2025-09-23,229.61,22.96,11.48
100594,TRUE,A,2025-09-09,374.1,37.41,18.71
112670,TRUE,B,2025-09-02,366.88,36.69,18.34
123780,TRUE,B,2025-08-25,464.6,46.46,23.23
138421,FALSE,C,2025-09-18,208.75,20.88,10.44
113370,FALSE,A,2025-08-12,219.85,21.98,10.99
143954,FALSE,A,2025-09-17,201.28,20.13,10.06
141740,FALSE,C,2025-09-16,229.02,22.9,11.45
100068,FALSE,A,2025-08-20,199.98,20,10
126813,FALSE,B,2025-09-03,249.92,24.99,12.5
113310,FALSE,A,2025-08-30,201.35,20.14,10.07
149245,FALSE,B,2025-09-20,217.21,21.72,10.86
138563,FALSE,B,2025-09-22,193.09,19.31,9.65
148275,FALSE,B,2025-09-19,176.98,17.7,8.85
120467,FALSE,A,2025-09-10,189.43,18.94,9.47
131415,TRUE,C,2025-08-26,427.34,42.73,21.37
142288,FALSE,C,2025-09-30,210.7,21.07,10.54
130496,TRUE,C,2025-08-19,441.19,44.12,22.06
131408,TRUE,B,2025-08-12,383.81,38.38,19.19
133397,FALSE,A,2025-08-06,178.27,17.83,8.91
148825,FALSE,C,2025-09-24,247.67,24.77,12.38
111929,FALSE,B,2025-09-01,147.98,14.8,7.4
107542,FALSE,B,2025-08-01,169.04,16.9,8.45
137187,FALSE,B,2025-08-27,248.2,24.82,12.41
126706,TRUE,C,2025-08-14,515.78,51.58,25.79
146777,FALSE,B,2025-09-15,190.61,19.06,9.53
144497,FALSE,B,2025-09-26,176.97,17.7,8.85
103300,FALSE,A,2025-09-10,185.55,18.56,9.28
108811,TRUE,A,2025-09-07,364.23,36.42,18.21
138331,TRUE,A,2025-09-15,431.82,43.18,21.59
110644,FALSE,B,2025-08-29,140.48,14.05,7.02
128431,TRUE,A,2025-09-04,410.22,41.02,20.51
102128,FALSE,C,2025-09-07,137.36,13.74,6.87
128305,FALSE,B,2025-08-22,206.23,20.62,10.31
102142,FALSE,A,2025-09-13,211.47,21.15,10.57
113119,FALSE,A,2025-08-28,193.22,19.32,9.66
122214,FALSE,A,2025-08-13,186.51,18.65,9.33
101647,TRUE,B,2025-08-06,391.9,39.19,19.6
102054,TRUE,A,2025-08-28,473.99,47.4,23.7
131346,FALSE,B,2025-08-23,218.69,21.87,10.93
109228,FALSE,C,2025-09-06,234.82,23.48,11.74
115603,FALSE,B,2025-09-13,176.24,17.62,8.81
100479,TRUE,C,2025-08-09,358.77,35.88,17.94
110148,TRUE,A,2025-09-13,466.91,46.69,23.35
100129,FALSE,A,2025-09-01,206.4,20.64,10.32
116372,TRUE,C,2025-08-03,512.53,51.25,25.63
110041,FALSE,C,2025-09-09,218.74,21.87,10.94
111139,TRUE,B,2025-08-22,468.81,46.88,23.44
110456,TRUE,B,2025-08-15,560.59,56.06,28.03
144613,FALSE,C,2025-09-26,190.29,19.03,9.51
132181,FALSE,C,2025-09-09,184.69,18.47,9.23
109398,TRUE,A,2025-09-13,447.99,44.8,22.4
125314,FALSE,B,2025-08-07,180.4,18.04,9.02
126026,FALSE,C,2025-08-12,184.39,18.44,9.22
143803,FALSE,B,2025-09-20,199.68,19.97,9.98
120998,FALSE,A,2025-09-13,202.69,20.27,10.13
142639,FALSE,A,2025-09-20,155.51,15.55,7.78
112751,FALSE,C,2025-08-26,170.69,17.07,8.53
148157,FALSE,A,2025-09-22,195.57,19.56,9.78
140321,FALSE,C,2025-09-22,209.8,20.98,10.49
139181,FALSE,A,2025-09-28,190.22,19.02,9.51
101025,FALSE,C,2025-09-05,194.22,19.42,9.71
112077,FALSE,B,2025-09-02,194.93,19.49,9.75
106200,FALSE,B,2025-08-09,202.15,20.22,10.11
130239,TRUE,B,2025-08-24,388.41,38.84,19.42
127550,TRUE,A,2025-08-14,462.06,46.21,23.1
143698,FALSE,A,2025-09-29,167.48,16.75,8.37
142675,FALSE,A,2025-09-25,182.38,18.24,9.12
113467,FALSE,A,2025-08-31,212.64,21.26,10.63
116264,FALSE,B,2025-09-11,166.56,16.66,8.33
129944,TRUE,A,2025-09-07,395.15,39.52,19.76
108799,FALSE,B,2025-09-08,186.02,18.6,9.3
145747,FALSE,B,2025-09-25,180.66,18.07,9.03
103717,TRUE,B,2025-09-10,356.96,35.7,17.85
132452,TRUE,C,2025-08-25,433.48,43.35,21.67
102468,FALSE,B,2025-08-29,182.26,18.23,9.11
123025,TRUE,B,2025-08-25,474,47.4,23.7
117142,FALSE,B,2025-08-06,192.25,19.23,9.61
106891,FALSE,C,2025-08-22,182.15,18.22,9.11
110978,FALSE,C,2025-08-09,188,18.8,9.4
133214,FALSE,C,2025-09-11,189.95,19,9.5
126053,TRUE,B,2025-08-18,254.35,25.44,12.72
110626,TRUE,B,2025-08-14,341.43,34.14,17.07
143792,FALSE,B,2025-09-25,182.05,18.21,9.1
137883,FALSE,C,2025-09-30,195.39,19.54,9.77
104307,FALSE,C,2025-08-04,191.97,19.2,9.6
141855,FALSE,B,2025-09-25,196.26,19.63,9.81
135928,FALSE,C,2025-09-13,231.71,23.17,11.59
139831,FALSE,B,2025-09-18,188.94,18.89,9.45
126306,TRUE,B,2025-09-01,354.67,35.47,17.73
136277,FALSE,B,2025-08-16,258.97,25.9,12.95
100002,FALSE,A,2025-08-19,228.12,22.81,11.41
135775,FALSE,B,2025-09-12,221.02,22.1,11.05
141614,FALSE,C,2025-09-29,210.76,21.08,10.54
144912,FALSE,B,2025-09-18,177.74,17.77,8.89
147375,FALSE,C,2025-09-23,193.78,19.38,9.69
141477,FALSE,C,2025-09-28,201.76,20.18,10.09
112019,FALSE,B,2025-09-03,221.74,22.17,11.09
129896,TRUE,C,2025-09-06,408.93,40.89,20.45
135051,FALSE,A,2025-08-11,217.18,21.72,10.86
144186,FALSE,A,2025-09-26,231.82,23.18,11.59
132440,FALSE,C,2025-08-03,266.82,26.68,13.34
147361,FALSE,C,2025-09-20,210.9,21.09,10.55
129553,FALSE,C,2025-08-19,217.27,21.73,10.86
119515,FALSE,B,2025-08-30,198.7,19.87,9.94
126912,TRUE,C,2025-08-27,378.51,37.85,18.93
131935,FALSE,A,2025-08-27,189.19,18.92,9.46
131830,FALSE,A,2025-08-03,195.85,19.58,9.79
132506,FALSE,A,2025-09-01,187.33,18.73,9.37
101696,TRUE,C,2025-08-12,443.15,44.32,22.16
106912,FALSE,C,2025-09-07,199,19.9,9.95
133211,FALSE,A,2025-08-30,205.15,20.52,10.26
121504,FALSE,A,2025-08-18,221.99,22.2,11.1
130397,TRUE,C,2025-08-19,428.48,42.85,21.42
117365,TRUE,A,2025-08-30,352.47,35.25,17.62
126890,TRUE,C,2025-08-16,399.23,39.92,19.96
123495,FALSE,B,2025-08-29,246.81,24.68,12.34
129232,FALSE,C,2025-08-29,170.08,17.01,8.5
133870,TRUE,C,2025-08-25,409.37,40.94,20.47
149679,FALSE,B,2025-09-24,175.14,17.51,8.76
139068,FALSE,B,2025-09-28,215.34,21.53,10.77
107785,FALSE,B,2025-09-07,199.74,19.97,9.99
129778,FALSE,A,2025-08-04,181.54,18.15,9.08
117084,TRUE,B,2025-08-27,362.38,36.24,18.12
100062,TRUE,B,2025-08-19,426.7,42.67,21.34
149683,FALSE,B,2025-09-28,180.95,18.1,9.05
130369,TRUE,A,2025-09-10,380.14,38.01,19.01
145683,FALSE,C,2025-09-22,216.85,21.68,10.84
117424,FALSE,A,2025-09-13,226.29,22.63,11.31
133335,FALSE,C,2025-08-26,206.84,20.68,10.34
119169,FALSE,C,2025-09-14,215.99,21.6,10.8
110372,TRUE,C,2025-09-09,396.59,39.66,19.83
125707,FALSE,B,2025-08-22,185.66,18.57,9.28
138656,FALSE,C,2025-09-16,179.13,17.91,8.96
143674,FALSE,B,2025-09-18,196.01,19.6,9.8
124519,FALSE,C,2025-08-23,216.6,21.66,10.83
102148,TRUE,C,2025-09-11,403.73,40.37,20.19
104983,FALSE,B,2025-08-26,189.24,18.92,9.46
117998,FALSE,C,2025-08-19,189.56,18.96,9.48
107616,TRUE,A,2025-08-05,421.79,42.18,21.09
120841,TRUE,A,2025-08-17,418.73,41.87,20.94
130407,FALSE,A,2025-08-05,186.2,18.62,9.31
117979,FALSE,C,2025-08-11,204.64,20.46,10.23
111125,FALSE,A,2025-08-13,187.51,18.75,9.38
132924,FALSE,A,2025-08-04,184.23,18.42,9.21
112756,TRUE,B,2025-08-05,355.55,35.56,17.78
142953,FALSE,A,2025-09-25,203.39,20.34,10.17
145088,FALSE,B,2025-09-25,252.2,25.22,12.61
126209,FALSE,B,2025-08-11,197.33,19.73,9.87
122273,FALSE,C,2025-09-05,219.02,21.9,10.95
107384,FALSE,A,2025-09-04,162.92,16.29,8.15
140024,FALSE,C,2025-09-25,219.32,21.93,10.97
127889,FALSE,B,2025-08-10,209.64,20.96,10.48
121555,FALSE,C,2025-08-17,202.02,20.2,10.1
107495,FALSE,A,2025-08-08,208.08,20.81,10.4
120958,FALSE,A,2025-08-04,199.43,19.94,9.97
101978,FALSE,A,2025-09-14,227.22,22.72,11.36
122401,FALSE,A,2025-09-04,218.52,21.85,10.93
102385,FALSE,C,2025-08-29,190.2,19.02,9.51
108844,TRUE,A,2025-09-14,343.67,34.37,17.18
135779,TRUE,C,2025-09-02,420.25,42.03,21.01
123484,TRUE,C,2025-08-04,342.1,34.21,17.1
137525,FALSE,B,2025-09-26,164.92,16.49,8.25
104105,FALSE,B,2025-09-13,206.02,20.6,10.3
112230,FALSE,C,2025-08-24,230.72,23.07,11.54
119165,FALSE,B,2025-09-04,262.92,26.29,13.15
121248,FALSE,A,2025-09-02,194.82,19.48,9.74
123966,FALSE,B,2025-09-06,199.83,19.98,9.99
116950,FALSE,B,2025-09-01,197.52,19.75,9.88
103881,FALSE,B,2025-08-01,236.81,23.68,11.84
129981,FALSE,C,2025-08-30,193.48,19.35,9.67
121508,FALSE,A,2025-09-09,163.36,16.34,8.17
120364,TRUE,A,2025-08-14,395.07,39.51,19.75
125679,TRUE,B,2025-08-09,372.72,37.27,18.64
113927,FALSE,B,2025-09-12,224.97,22.5,11.25
104230,FALSE,A,2025-08-21,163.31,16.33,8.17
109853,FALSE,C,2025-08-31,252.98,25.3,12.65
141466,FALSE,B,2025-09-25,199.6,19.96,9.98
131616,FALSE,A,2025-09-11,232.34,23.23,11.62
143583,FALSE,A,2025-09-17,159.14,15.91,7.96
120592,FALSE,A,2025-09-12,229.2,22.92,11.46
142208,FALSE,B,2025-09-29,211.84,21.18,10.59
149700,FALSE,A,2025-09-15,182.33,18.23,9.12
100222,FALSE,A,2025-08-21,165.92,16.59,8.3
107794,FALSE,A,2025-08-09,213,21.3,10.65
146660,FALSE,C,2025-09-18,235.42,23.54,11.77
123189,FALSE,B,2025-09-07,182.69,18.27,9.13
145215,TRUE,C,2025-09-15,381.91,38.19,19.1
121839,FALSE,B,2025-08-14,202.03,20.2,10.1
128152,TRUE,C,2025-09-06,307.94,30.79,15.4
100109,FALSE,A,2025-08-31,141.67,14.17,7.08
146314,FALSE,A,2025-09-24,183.93,18.39,9.2
111249,TRUE,A,2025-08-08,334.38,33.44,16.72
111077,TRUE,B,2025-09-01,383.05,38.3,19.15
142838,FALSE,C,2025-09-27,231.94,23.19,11.6
129599,FALSE,C,2025-08-01,213.58,21.36,10.68
147996,FALSE,B,2025-09-27,206.18,20.62,10.31
142877,FALSE,C,2025-09-18,184.57,18.46,9.23
132182,FALSE,A,2025-08-20,214.85,21.48,10.74
103049,FALSE,B,2025-09-05,193.65,19.37,9.68
100983,FALSE,C,2025-09-07,188.96,18.9,9.45
120381,TRUE,B,2025-08-10,386.85,38.68,19.34
134210,FALSE,A,2025-08-19,170.31,17.03,8.52
115086,FALSE,C,2025-08-01,192.71,19.27,9.64
126460,TRUE,A,2025-08-28,445.76,44.58,22.29
121659,FALSE,A,2025-08-20,194.5,19.45,9.73
140283,FALSE,B,2025-09-24,217.21,21.72,10.86
131074,FALSE,C,2025-08-02,183.59,18.36,9.18
119381,FALSE,C,2025-09-11,186.52,18.65,9.33
115715,FALSE,A,2025-09-04,252.86,25.29,12.64
134874,FALSE,A,2025-08-20,202.9,20.29,10.15
128465,TRUE,B,2025-08-05,422.45,42.24,21.12
114568,TRUE,A,2025-08-05,521.84,52.18,26.09
137714,FALSE,A,2025-09-15,197.13,19.71,9.86
116822,TRUE,A,2025-08-25,334.87,33.49,16.74
145717,FALSE,A,2025-09-17,206.69,20.67,10.33
106414,TRUE,C,2025-08-27,408.58,40.86,20.43
107913,TRUE,A,2025-08-26,359.93,35.99,18
143414,FALSE,B,2025-09-20,184.31,18.43,9.22
104385,FALSE,A,2025-08-19,158.8,15.88,7.94
122844,TRUE,C,2025-08-12,279.11,27.91,13.96
115711,TRUE,A,2025-09-08,460.9,46.09,23.04
131611,FALSE,B,2025-08-02,188.2,18.82,9.41
133947,TRUE,A,2025-09-11,379.09,37.91,18.95
105279,TRUE,B,2025-09-06,440.29,44.03,22.01
138220,FALSE,B,2025-09-17,178.02,17.8,8.9
140956,FALSE,B,2025-09-23,212.98,21.3,10.65
109663,TRUE,A,2025-08-08,410.54,41.05,20.53
128598,FALSE,C,2025-08-25,195.63,19.56,9.78
126019,FALSE,C,2025-09-09,193.97,19.4,9.7
118712,FALSE,A,2025-09-08,197.18,19.72,9.86
104970,TRUE,C,2025-08-15,484.66,48.47,24.23
139622,FALSE,C,2025-09-16,218.82,21.88,10.94
101717,TRUE,A,2025-09-07,360.76,36.08,18.04
104885,FALSE,C,2025-08-26,253.24,25.32,12.66
140811,FALSE,A,2025-09-22,227.53,22.75,11.38
114253,FALSE,B,2025-08-26,238.64,23.86,11.93
130118,FALSE,C,2025-08-04,199.57,19.96,9.98
127746,TRUE,B,2025-08-06,424.47,42.45,21.22
101159,TRUE,B,2025-08-24,331.56,33.16,16.58
144358,FALSE,C,2025-09-30,210.11,21.01,10.51
138103,FALSE,B,2025-09-25,291.06,29.11,14.55
100563,TRUE,B,2025-08-22,327.53,32.75,16.38
114864,FALSE,C,2025-08-29,192.3,19.23,9.62
128014,TRUE,A,2025-08-23,433.56,43.36,21.68
122865,TRUE,C,2025-09-05,429.96,43,21.5
141267,FALSE,C,2025-09-26,168.1,16.81,8.4
143091,FALSE,A,2025-09-27,253.16,25.32,12.66
111064,TRUE,B,2025-08-31,500.8,50.08,25.04
144573,FALSE,B,2025-09-22,189.71,18.97,9.49
108127,FALSE,A,2025-08-08,155.66,15.57,7.78
108526,FALSE,A,2025-09-03,216.7,21.67,10.84
131054,TRUE,C,2025-08-11,403.11,40.31,20.16
107817,TRUE,B,2025-08-18,432.03,43.2,21.6
124630,FALSE,B,2025-09-07,170.56,17.06,8.53
146867,FALSE,A,2025-09-25,224.64,22.46,11.23
148670,FALSE,B,2025-09-26,174.77,17.48,8.74
105602,FALSE,C,2025-09-10,186.83,18.68,9.34
130581,FALSE,B,2025-08-13,189.61,18.96,9.48
149937,FALSE,B,2025-09-17,210.44,21.04,10.52
100590,TRUE,A,2025-08-28,446.42,44.64,22.32
108595,FALSE,B,2025-08-25,185.48,18.55,9.27
108418,FALSE,C,2025-08-10,196.15,19.62,9.81
145952,FALSE,A,2025-09-28,214.51,21.45,10.73
132495,FALSE,B,2025-08-15,230.48,23.05,11.52
141263,FALSE,B,2025-09-19,143.91,14.39,7.2
143032,FALSE,B,2025-09-24,225.05,22.51,11.25
133064,FALSE,A,2025-08-23,215.39,21.54,10.77
114525,FALSE,A,2025-08-06,224.93,22.49,11.25
133698,FALSE,B,2025-08-31,214.16,21.42,10.71
101593,FALSE,A,2025-08-15,225.59,22.56,11.28
139136,FALSE,B,2025-09-26,196.96,19.7,9.85
120785,FALSE,B,2025-08-27,197.94,19.79,9.9
141566,FALSE,A,2025-09-15,153.24,15.32,7.66
138954,FALSE,A,2025-09-23,220.39,22.04,11.02
127395,TRUE,A,2025-08-03,416.4,41.64,20.82
146709,FALSE,B,2025-09-30,200.11,20.01,10.01
141989,FALSE,B,2025-09-17,195.04,19.5,9.75
123793,FALSE,A,2025-09-11,194.45,19.44,9.72
143481,TRUE,A,2025-09-27,380.29,38.03,19.01
101153,TRUE,A,2025-08-12,399.49,39.95,19.97
111236,TRUE,A,2025-08-02,372.57,37.26,18.63
118638,FALSE,C,2025-09-14,222.61,22.26,11.13
135066,FALSE,B,2025-09-08,217.71,21.77,10.89
120326,TRUE,B,2025-09-03,395.22,39.52,19.76
146482,FALSE,C,2025-09-17,164.95,16.5,8.25
128719,FALSE,A,2025-08-30,228.27,22.83,11.41
119352,FALSE,A,2025-09-02,189.67,18.97,9.48
105718,TRUE,B,2025-08-11,333.62,33.36,16.68
112659,TRUE,A,2025-08-03,451.31,45.13,22.57
121996,FALSE,C,2025-08-29,193.86,19.39,9.69
120103,FALSE,B,2025-08-23,248.7,24.87,12.44
118360,TRUE,A,2025-08-16,379.99,38,19
138395,FALSE,A,2025-09-25,198.33,19.83,9.92
123720,FALSE,A,2025-09-12,223.34,22.33,11.17
144694,FALSE,B,2025-09-28,181.5,18.15,9.08
136460,FALSE,C,2025-08-14,149.88,14.99,7.49
121538,FALSE,C,2025-08-04,216.98,21.7,10.85
109021,FALSE,A,2025-09-01,237.83,23.78,11.89
123848,FALSE,B,2025-08-23,214.8,21.48,10.74
112841,FALSE,A,2025-08-26,185.62,18.56,9.28
119231,TRUE,A,2025-08-20,365.41,36.54,18.27
140834,FALSE,A,2025-09-25,160.02,16,8
133196,TRUE,A,2025-08-15,405.1,40.51,20.26
141517,FALSE,B,2025-09-27,206.32,20.63,10.32
133686,FALSE,C,2025-09-02,204.81,20.48,10.24
137529,FALSE,B,2025-09-25,207.57,20.76,10.38
106881,FALSE,C,2025-08-27,210.81,21.08,10.54
121243,FALSE,C,2025-08-04,170.93,17.09,8.55
133722,FALSE,C,2025-09-10,202.25,20.23,10.11
118555,FALSE,A,2025-09-05,213.16,21.32,10.66
104783,FALSE,B,2025-08-17,185.23,18.52,9.26
138415,FALSE,B,2025-09-23,225.46,22.55,11.27
146072,FALSE,A,2025-09-25,186.07,18.61,9.3
126532,FALSE,B,2025-08-26,162.88,16.29,8.14
119571,FALSE,C,2025-08-05,193.51,19.35,9.68
128239,FALSE,B,2025-08-14,192.29,19.23,9.61
103170,FALSE,A,2025-09-12,180.14,18.01,9.01
137733,FALSE,C,2025-09-23,202.67,20.27,10.13
137781,FALSE,C,2025-09-30,217.22,21.72,10.86
101865,TRUE,C,2025-09-10,452.39,45.24,22.62
146820,FALSE,B,2025-09-29,236.45,23.64,11.82
141433,FALSE,A,2025-09-24,182.67,18.27,9.13
129186,TRUE,A,2025-09-12,346.14,34.61,17.31
130388,TRUE,A,2025-08-29,455.99,45.6,22.8
148982,FALSE,C,2025-09-26,229.94,22.99,11.5
122712,TRUE,A,2025-09-01,400.66,40.07,20.03
132716,FALSE,C,2025-08-31,172.56,17.26,8.63
117282,FALSE,B,2025-08-29,212.83,21.28,10.64
133422,FALSE,B,2025-08-01,232.79,23.28,11.64
145726,FALSE,B,2025-09-27,178.17,17.82,8.91
131573,TRUE,C,2025-08-04,500.29,50.03,25.01
131354,FALSE,C,2025-08-09,199.43,19.94,9.97
105474,FALSE,C,2025-08-07,206.82,20.68,10.34
143470,FALSE,B,2025-09-16,194.13,19.41,9.71
122501,FALSE,B,2025-09-01,228.47,22.85,11.42
116222,TRUE,B,2025-08-29,311.15,31.12,15.56
110905,FALSE,C,2025-09-13,243.7,24.37,12.18
134971,FALSE,A,2025-09-03,222.2,22.22,11.11
121557,FALSE,C,2025-09-08,197.28,19.73,9.86
132255,FALSE,B,2025-08-07,196.85,19.69,9.84
124511,FALSE,A,2025-09-01,206.1,20.61,10.3
131422,FALSE,B,2025-08-11,218.09,21.81,10.9
111023,FALSE,B,2025-08-15,188.87,18.89,9.44
149559,FALSE,C,2025-09-22,211.06,21.11,10.55
147140,FALSE,A,2025-09-29,205.42,20.54,10.27
105832,TRUE,A,2025-09-05,481.14,48.11,24.06
144321,FALSE,A,2025-09-23,200.08,20.01,10
119809,FALSE,A,2025-08-10,154.79,15.48,7.74
115894,TRUE,B,2025-08-13,382.35,38.24,19.12
135505,FALSE,B,2025-08-27,163.53,16.35,8.18
112515,FALSE,B,2025-09-12,199.32,19.93,9.97
127115,FALSE,B,2025-08-28,207.8,20.78,10.39
117729,FALSE,B,2025-09-05,213.09,21.31,10.65
147322,FALSE,B,2025-09-17,221.83,22.18,11.09
121070,FALSE,B,2025-08-01,161.7,16.17,8.08
110306,FALSE,B,2025-09-10,196.65,19.67,9.83
105150,FALSE,C,2025-09-01,188.47,18.85,9.42
140345,FALSE,C,2025-09-22,238.04,23.8,11.9
146198,FALSE,B,2025-09-30,189.05,18.9,9.45
117354,FALSE,C,2025-09-11,190.78,19.08,9.54
136342,TRUE,A,2025-08-27,379.45,37.94,18.97
119365,FALSE,A,2025-08-04,187.8,18.78,9.39
144523,FALSE,A,2025-09-16,223.13,22.31,11.16
130751,FALSE,A,2025-08-05,231.96,23.2,11.6
127354,FALSE,A,2025-09-08,191.72,19.17,9.59
122409,FALSE,A,2025-08-07,171.55,17.16,8.58
134456,FALSE,A,2025-08-18,138.7,13.87,6.94
134402,FALSE,B,2025-08-20,193.37,19.34,9.67
119250,FALSE,B,2025-09-01,187.54,18.75,9.38
138116,FALSE,A,2025-09-21,193.02,19.3,9.65
146070,FALSE,A,2025-09-17,216.08,21.61,10.8
109681,FALSE,C,2025-08-12,201.35,20.14,10.07
133078,FALSE,C,2025-09-01,162.67,16.27,8.13
146490,FALSE,C,2025-09-17,207.52,20.75,10.38
133591,TRUE,A,2025-08-30,418.31,41.83,20.92
124623,FALSE,A,2025-08-28,167.44,16.74,8.37
103478,FALSE,A,2025-09-14,194.83,19.48,9.74
130631,TRUE,C,2025-08-30,400.4,40.04,20.02
128519,TRUE,A,2025-08-27,456.2,45.62,22.81
127857,TRUE,B,2025-09-09,411.17,41.12,20.56
104149,FALSE,B,2025-08-05,204.53,20.45,10.23
117080,FALSE,A,2025-09-13,216,21.6,10.8
111328,FALSE,B,2025-08-25,202.02,20.2,10.1
131441,FALSE,A,2025-08-27,224.53,22.45,11.23
109299,FALSE,B,2025-08-27,165.32,16.53,8.27
143850,FALSE,A,2025-09-15,174.29,17.43,8.71
132694,TRUE,B,2025-08-11,380.29,38.03,19.01
133304,FALSE,A,2025-08-20,162.94,16.29,8.15
120035,TRUE,B,2025-09-08,414.01,41.4,20.7
108233,FALSE,B,2025-08-06,184.5,18.45,9.22
127620,FALSE,C,2025-08-27,197.8,19.78,9.89
112977,FALSE,C,2025-08-18,194.87,19.49,9.74
122450,TRUE,C,2025-09-02,389.24,38.92,19.46
126291,FALSE,C,2025-08-05,200.46,20.05,10.02
127319,FALSE,B,2025-09-06,213.25,21.33,10.66
136301,FALSE,A,2025-08-05,245.06,24.51,12.25
102358,FALSE,A,2025-08-03,221.95,22.2,11.1
105704,TRUE,B,2025-09-06,459.74,45.97,22.99
137369,FALSE,C,2025-09-08,201.69,20.17,10.08
119452,FALSE,C,2025-08-28,218.43,21.84,10.92
122133,FALSE,A,2025-09-02,274.04,27.4,13.7
118037,FALSE,C,2025-08-14,205.11,20.51,10.26
113997,FALSE,C,2025-08-27,184.23,18.42,9.21
101641,FALSE,C,2025-08-14,249.01,24.9,12.45
126908,FALSE,A,2025-08-19,168.8,16.88,8.44
149033,FALSE,B,2025-09-18,200.09,20.01,10
105880,FALSE,B,2025-08-16,176.41,17.64,8.82
103163,FALSE,A,2025-09-14,179.88,17.99,8.99
134961,TRUE,B,2025-08-28,485.76,48.58,24.29
148788,FALSE,A,2025-09-17,197.48,19.75,9.87
104575,FALSE,C,2025-09-11,180.85,18.08,9.04
137100,FALSE,B,2025-08-06,207.38,20.74,10.37
135481,FALSE,A,2025-08-03,201.07,20.11,10.05
142902,FALSE,B,2025-09-20,232.66,23.27,11.63
117814,FALSE,C,2025-08-01,240.96,24.1,12.05
110871,FALSE,B,2025-08-27,220.66,22.07,11.03
131312,TRUE,C,2025-08-03,400.06,40.01,20
128160,TRUE,B,2025-08-09,379.38,37.94,18.97
145288,FALSE,B,2025-09-17,186.38,18.64,9.32
119081,FALSE,C,2025-09-02,219.61,21.96,10.98
130172,FALSE,A,2025-08-15,239.78,23.98,11.99
111739,FALSE,C,2025-08-29,182.3,18.23,9.12
101230,TRUE,C,2025-08-31,360.26,36.03,18.01
133393,FALSE,C,2025-08-31,182.8,18.28,9.14
132705,FALSE,B,2025-08-01,187.81,18.78,9.39
128172,FALSE,A,2025-08-27,190.58,19.06,9.53
124654,FALSE,B,2025-09-05,162.36,16.24,8.12
136773,FALSE,B,2025-08-19,177.47,17.75,8.87
110206,TRUE,C,2025-08-08,402.82,40.28,20.14
140164,FALSE,B,2025-09-15,220.79,22.08,11.04
111343,FALSE,C,2025-08-06,215.92,21.59,10.8
128833,FALSE,A,2025-08-01,181.61,18.16,9.08
114622,FALSE,B,2025-08-28,169.74,16.97,8.49
101823,FALSE,B,2025-08-08,205.77,20.58,10.29
112537,TRUE,B,2025-08-24,416.62,41.66,20.83
118290,FALSE,C,2025-08-27,210.32,21.03,10.52
123705,TRUE,B,2025-08-24,411.04,41.1,20.55
147078,FALSE,A,2025-09-29,225.43,22.54,11.27
144402,FALSE,B,2025-09-15,198.57,19.86,9.93
132729,TRUE,A,2025-08-23,445.43,44.54,22.27
105532,FALSE,C,2025-09-01,148.92,14.89,7.45
124123,TRUE,B,2025-09-14,388.28,38.83,19.41
146819,FALSE,A,2025-09-29,221.55,22.16,11.08
101156,TRUE,A,2025-08-09,417.35,41.74,20.87
103442,FALSE,C,2025-09-04,191.35,19.14,9.57
110614,FALSE,C,2025-08-30,171.82,17.18,8.59
121935,FALSE,B,2025-08-31,188.68,18.87,9.43
145626,FALSE,C,2025-09-22,169.61,16.96,8.48
128657,FALSE,C,2025-08-30,160.81,16.08,8.04
143968,FALSE,A,2025-09-18,189.99,19,9.5
108714,TRUE,B,2025-08-23,420.67,42.07,21.03
120004,FALSE,B,2025-08-03,216.96,21.7,10.85
